hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K9ac	ENSG00000245937	ASO_G0245937_AD_02	down	minus	1	317	0	1	317	123927
H3K9ac	ENSG00000245937	ASO_G0245937_AD_05	down	minus	9	317	0	9	317	123919
H3K9ac	ENSG00000245937	ASO_G0245937_AD_05	up	minus	8	317	0	8	317	123920
H3K9ac	ENSG00000245937	ASO_G0245937_AD_05	up	plus	8	155	0	8	317	123920
H3K9ac	ENSG00000245937	ASO_G0245937_AD_05	down	plus	9	155	0	9	317	123919
H3K9ac	ENSG00000246067	ASO_G0246067_05	down	minus	4	6	0	4	1	124240
H3K9ac	ENSG00000246067	ASO_G0246067_05	down	plus	4	1	0	4	1	124240
H3K9ac	ENSG00000246067	ASO_G0246067_AD_04	down	minus	3	6	0	3	1	124241
H3K9ac	ENSG00000246067	ASO_G0246067_AD_04	down	plus	3	1	0	3	1	124241
H3K9ac	ENSG00000246067	ASO_G0246067_AD_06	up	minus	3549	6	0	3549	1	120695
H3K9ac	ENSG00000246067	ASO_G0246067_AD_06	down	plus	3482	1	1	3481	0	120763
H3K9ac	ENSG00000246067	ASO_G0246067_AD_06	up	plus	3549	1	0	3549	1	120695
H3K9ac	ENSG00000246067	ASO_G0246067_AD_06	down	minus	3482	6	1	3481	0	120763
H3K9ac	ENSG00000246067	ASO_G0246067_AD_09	down	minus	603	6	0	603	1	123641
H3K9ac	ENSG00000246067	ASO_G0246067_AD_09	down	plus	603	1	0	603	1	123641
H3K9ac	ENSG00000246067	ASO_G0246067_AD_09	up	plus	5	1	0	5	1	124239
H3K9ac	ENSG00000246067	ASO_G0246067_AD_09	up	minus	5	6	0	5	1	124239
H3K9ac	ENSG00000246273	ASO_G0246273_02	up	plus	266	267	2	264	265	123714
H3K9ac	ENSG00000246273	ASO_G0246273_02	down	minus	496	401	7	489	260	123489
H3K9ac	ENSG00000246273	ASO_G0246273_02	up	minus	266	401	2	264	265	123714
H3K9ac	ENSG00000246273	ASO_G0246273_02	down	plus	496	267	7	489	260	123489
H3K9ac	ENSG00000247240	ASO_G0247240_AD_05	down	plus	1	4	0	1	4	124240
H3K9ac	ENSG00000247240	ASO_G0247240_AD_05	down	minus	1	4	0	1	4	124240
H3K9ac	ENSG00000247240	ASO_G0247240_AD_06	up	minus	4	4	0	4	4	124237
H3K9ac	ENSG00000247240	ASO_G0247240_AD_06	down	plus	9	4	0	9	4	124232
H3K9ac	ENSG00000247240	ASO_G0247240_AD_06	up	plus	4	4	0	4	4	124237
H3K9ac	ENSG00000247240	ASO_G0247240_AD_06	down	minus	9	4	0	9	4	124232
H3K9ac	ENSG00000250786	ASO_G0250786_AD_10	up	plus	2	36	0	2	36	124207
H3K9ac	ENSG00000250786	ASO_G0250786_AD_10	down	minus	7	8	0	7	36	124202
H3K9ac	ENSG00000250786	ASO_G0250786_AD_10	up	minus	2	8	0	2	36	124207
H3K9ac	ENSG00000250786	ASO_G0250786_AD_10	down	plus	7	36	0	7	36	124202
H3K9ac	ENSG00000253352	ASO_G0253352_01	down	plus	11	1	0	11	1	124233
H3K9ac	ENSG00000253352	ASO_G0253352_01	up	plus	1	1	0	1	1	124243
H3K9ac	ENSG00000253352	ASO_G0253352_02	down	plus	13	1	0	13	1	124231
H3K9ac	ENSG00000253352	ASO_G0253352_02	up	plus	4	1	0	4	1	124240
H3K9ac	ENSG00000253352	ASO_G0253352_AD_07	up	plus	3	1	0	3	1	124241
H3K9ac	ENSG00000253352	ASO_G0253352_AD_07	down	plus	83	1	0	83	1	124161
H3K9ac	ENSG00000253352	ASO_G0253352_AD_08	down	plus	2	1	0	2	1	124242
H3K9ac	ENSG00000254682	ASO_G0254682_02	up	plus	232	4	0	232	4	124009
H3K9ac	ENSG00000254682	ASO_G0254682_02	down	plus	253	4	0	253	4	123988
H3K9ac	ENSG00000254682	ASO_G0254682_06	down	plus	86	4	0	86	4	124155
H3K9ac	ENSG00000254682	ASO_G0254682_06	up	plus	17	4	0	17	4	124224
H3K9ac	ENSG00000257219	ASO_G0257219_09	down	plus	6	2062	1	5	795	123444
H3K9ac	ENSG00000257219	ASO_G0257219_09	down	minus	6	796	1	5	795	123444
H3K9ac	ENSG00000257219	ASO_G0257219_AD_05	down	plus	95	2062	1	94	795	123355
H3K9ac	ENSG00000257219	ASO_G0257219_AD_05	up	minus	24	796	5	19	791	123430
H3K9ac	ENSG00000257219	ASO_G0257219_AD_05	up	plus	24	2062	5	19	791	123430
H3K9ac	ENSG00000257219	ASO_G0257219_AD_05	down	minus	95	796	1	94	795	123355
H3K9ac	ENSG00000257219	ASO_G0257219_AD_10	up	minus	1	796	0	1	796	123448
H3K9ac	ENSG00000257219	ASO_G0257219_AD_10	down	plus	6	2062	0	6	796	123443
H3K9ac	ENSG00000257219	ASO_G0257219_AD_10	up	plus	1	2062	0	1	796	123448
H3K9ac	ENSG00000257219	ASO_G0257219_AD_10	down	minus	6	796	0	6	796	123443
H3K9ac	ENSG00000260032	ASO_G0260032_AD_01	up	plus	151	382	6	145	1012	123082
H3K9ac	ENSG00000260032	ASO_G0260032_AD_01	down	plus	404	382	10	394	1008	122833
H3K9ac	ENSG00000260032	ASO_G0260032_AD_01	down	minus	404	1018	10	394	1008	122833
H3K9ac	ENSG00000260032	ASO_G0260032_AD_01	up	minus	151	1018	6	145	1012	123082
H3K9ac	ENSG00000260032	ASO_G0260032_AD_06	up	plus	136	382	0	136	1018	123091
H3K9ac	ENSG00000260032	ASO_G0260032_AD_06	down	minus	96	1018	3	93	1015	123134
H3K9ac	ENSG00000260032	ASO_G0260032_AD_06	down	plus	96	382	3	93	1015	123134
H3K9ac	ENSG00000260032	ASO_G0260032_AD_06	up	minus	136	1018	0	136	1018	123091
H3K9ac	ENSG00000269293	ASO_G0269293_01	up	minus	1	1	0	1	1	124243
H3K9ac	ENSG00000269293	ASO_G0269293_01	up	plus	1	1	0	1	1	124243
H3K9ac	ENSG00000269293	ASO_G0269293_AD_10	up	plus	2	1	0	2	1	124242
H3K9ac	ENSG00000269293	ASO_G0269293_AD_10	down	minus	1	1	0	1	1	124243
H3K9ac	ENSG00000269293	ASO_G0269293_AD_10	up	minus	2	1	0	2	1	124242
H3K9ac	ENSG00000269293	ASO_G0269293_AD_10	down	plus	1	1	0	1	1	124243
H3K9ac	ENSG00000270069	ASO_G0270069_05	down	plus	1	1918	0	1	764	123480
H3K9ac	ENSG00000270069	ASO_G0270069_05	down	minus	1	764	0	1	764	123480
H3K9ac	ENSG00000273015	ASO_G0273015_05	up	plus	44	5	0	44	5	124196
H3K9ac	ENSG00000273015	ASO_G0273015_05	down	plus	32	5	0	32	5	124208
H3K9ac	ENSG00000273015	ASO_G0273015_AD_07	down	plus	5	5	0	5	5	124235
