hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K27ac	ENSG00000246430	ASO_G0246430_AD_03	down	plus	6	2523	0	6	5665	118574
H3K27ac	ENSG00000246430	ASO_G0246430_AD_03	down	minus	6	5665	0	6	5665	118574
H3K27ac	ENSG00000247240	ASO_G0247240_AD_05	down	plus	1	2	0	1	24	124220
H3K27ac	ENSG00000247240	ASO_G0247240_AD_05	down	minus	1	24	0	1	24	124220
H3K27ac	ENSG00000247240	ASO_G0247240_AD_06	down	minus	9	24	0	9	24	124212
H3K27ac	ENSG00000247240	ASO_G0247240_AD_06	up	minus	4	24	0	4	24	124217
H3K27ac	ENSG00000247240	ASO_G0247240_AD_06	up	plus	4	2	0	4	24	124217
H3K27ac	ENSG00000247240	ASO_G0247240_AD_06	down	plus	9	2	0	9	24	124212
H3K27ac	ENSG00000248508	ASO_G0248508_04	up	plus	115	3	0	115	3	124127
H3K27ac	ENSG00000248508	ASO_G0248508_04	up	minus	115	3	0	115	3	124127
H3K27ac	ENSG00000248508	ASO_G0248508_04	down	minus	248	3	0	248	3	123994
H3K27ac	ENSG00000248508	ASO_G0248508_04	down	plus	248	3	0	248	3	123994
H3K27ac	ENSG00000248508	ASO_G0248508_10	up	minus	245	3	0	245	3	123997
H3K27ac	ENSG00000248508	ASO_G0248508_10	down	plus	194	3	0	194	3	124048
H3K27ac	ENSG00000248508	ASO_G0248508_10	up	plus	245	3	0	245	3	123997
H3K27ac	ENSG00000248508	ASO_G0248508_10	down	minus	194	3	0	194	3	124048
H3K27ac	ENSG00000250786	ASO_G0250786_AD_10	up	minus	2	1941	0	2	1941	122302
H3K27ac	ENSG00000250786	ASO_G0250786_AD_10	down	minus	7	1941	0	7	1941	122297
H3K27ac	ENSG00000250786	ASO_G0250786_AD_10	down	plus	7	3840	0	7	1941	122297
H3K27ac	ENSG00000250786	ASO_G0250786_AD_10	up	plus	2	3840	0	2	1941	122302
H3K27ac	ENSG00000256268	ASO_G0256268_AD_03	down	minus	2	6294	0	2	6294	117949
H3K27ac	ENSG00000256268	ASO_G0256268_AD_03	down	plus	2	6762	0	2	6294	117949
H3K27ac	ENSG00000256268	ASO_G0256268_AD_06	down	plus	51	6762	7	44	6287	117907
H3K27ac	ENSG00000256268	ASO_G0256268_AD_06	down	minus	51	6294	7	44	6287	117907
H3K27ac	ENSG00000256268	ASO_G0256268_AD_06	up	minus	15	6294	0	15	6294	117936
H3K27ac	ENSG00000256268	ASO_G0256268_AD_06	up	plus	15	6762	0	15	6294	117936
H3K27ac	ENSG00000256268	ASO_G0256268_AD_07	down	plus	209	6762	35	174	6259	117777
H3K27ac	ENSG00000256268	ASO_G0256268_AD_07	down	minus	209	6294	35	174	6259	117777
H3K27ac	ENSG00000256268	ASO_G0256268_AD_07	up	minus	191	6294	24	167	6270	117784
H3K27ac	ENSG00000256268	ASO_G0256268_AD_07	up	plus	191	6762	24	167	6270	117784
H3K27ac	ENSG00000257219	ASO_G0257219_09	down	plus	6	5938	1	5	9485	114754
H3K27ac	ENSG00000257219	ASO_G0257219_09	down	minus	6	9486	1	5	9485	114754
H3K27ac	ENSG00000257219	ASO_G0257219_AD_05	down	minus	95	9486	26	69	9460	114690
H3K27ac	ENSG00000257219	ASO_G0257219_AD_05	up	plus	24	5938	5	19	9481	114740
H3K27ac	ENSG00000257219	ASO_G0257219_AD_05	down	plus	95	5938	26	69	9460	114690
H3K27ac	ENSG00000257219	ASO_G0257219_AD_05	up	minus	24	9486	5	19	9481	114740
H3K27ac	ENSG00000257219	ASO_G0257219_AD_10	down	minus	6	9486	3	3	9483	114756
H3K27ac	ENSG00000257219	ASO_G0257219_AD_10	down	plus	6	5938	3	3	9483	114756
H3K27ac	ENSG00000257219	ASO_G0257219_AD_10	up	plus	1	5938	1	0	9485	114759
H3K27ac	ENSG00000257219	ASO_G0257219_AD_10	up	minus	1	9486	1	0	9485	114759
H3K27ac	ENSG00000260032	ASO_G0260032_AD_01	up	plus	151	5303	2	149	5301	118793
H3K27ac	ENSG00000260032	ASO_G0260032_AD_01	down	plus	404	5303	38	366	5265	118576
H3K27ac	ENSG00000260032	ASO_G0260032_AD_01	down	minus	404	9968	38	366	5265	118576
H3K27ac	ENSG00000260032	ASO_G0260032_AD_01	up	minus	151	9968	2	149	5301	118793
H3K27ac	ENSG00000260032	ASO_G0260032_AD_06	up	plus	136	5303	4	132	5299	118810
H3K27ac	ENSG00000260032	ASO_G0260032_AD_06	down	plus	96	5303	2	94	5301	118848
H3K27ac	ENSG00000260032	ASO_G0260032_AD_06	up	minus	136	9968	4	132	5299	118810
H3K27ac	ENSG00000260032	ASO_G0260032_AD_06	down	minus	96	9968	2	94	5301	118848
H3K27ac	ENSG00000263753	ASO_G0263753_AD_01	down	plus	12	3	0	12	3	124230
H3K27ac	ENSG00000263753	ASO_G0263753_AD_01	down	minus	12	14	0	12	3	124230
H3K27ac	ENSG00000263753	ASO_G0263753_AD_06	up	minus	1	14	0	1	3	124241
H3K27ac	ENSG00000263753	ASO_G0263753_AD_06	down	minus	11	14	0	11	3	124231
H3K27ac	ENSG00000263753	ASO_G0263753_AD_06	down	plus	11	3	0	11	3	124231
H3K27ac	ENSG00000263753	ASO_G0263753_AD_06	up	plus	1	3	0	1	3	124241
H3K27ac	ENSG00000268895	ASO_G0268895_01	up	minus	385	13933	65	320	13868	109992
H3K27ac	ENSG00000268895	ASO_G0268895_01	down	minus	464	13933	139	325	13794	109987
H3K27ac	ENSG00000268895	ASO_G0268895_01	down	plus	464	3238	139	325	13794	109987
H3K27ac	ENSG00000268895	ASO_G0268895_01	up	plus	385	3238	65	320	13868	109992
H3K27ac	ENSG00000268895	ASO_G0268895_03	down	minus	1406	13933	496	910	13437	109402
H3K27ac	ENSG00000268895	ASO_G0268895_03	down	plus	1406	3238	496	910	13437	109402
H3K27ac	ENSG00000268895	ASO_G0268895_03	up	minus	814	13933	166	648	13767	109664
H3K27ac	ENSG00000268895	ASO_G0268895_03	up	plus	814	3238	166	648	13767	109664
H3K27ac	ENSG00000269834	ASO_G0269834_02	down	minus	41	2454	3	38	2037	122167
H3K27ac	ENSG00000269834	ASO_G0269834_02	up	minus	11	2454	0	11	2040	122194
H3K27ac	ENSG00000269834	ASO_G0269834_02	down	plus	41	2040	3	38	2037	122167
H3K27ac	ENSG00000269834	ASO_G0269834_02	up	plus	11	2040	0	11	2040	122194
H3K27ac	ENSG00000269834	ASO_G0269834_AD_02	down	plus	47	2040	3	44	2037	122161
H3K27ac	ENSG00000269834	ASO_G0269834_AD_02	down	minus	47	2454	3	44	2037	122161
H3K27ac	ENSG00000269834	ASO_G0269834_AD_02	up	minus	21	2454	1	20	2039	122185
H3K27ac	ENSG00000269834	ASO_G0269834_AD_02	up	plus	21	2040	1	20	2039	122185
H3K27ac	ENSG00000269834	ASO_G0269834_AD_06	up	plus	23	2040	2	21	2038	122184
H3K27ac	ENSG00000269834	ASO_G0269834_AD_06	down	plus	24	2040	1	23	2039	122182
H3K27ac	ENSG00000269834	ASO_G0269834_AD_06	up	minus	23	2454	2	21	2038	122184
H3K27ac	ENSG00000269834	ASO_G0269834_AD_06	down	minus	24	2454	1	23	2039	122182
H3K27ac	ENSG00000270069	ASO_G0270069_05	down	plus	1	6933	0	1	3995	120249
H3K27ac	ENSG00000270069	ASO_G0270069_05	down	minus	1	3995	0	1	3995	120249
H3K27ac	ENSG00000271270	ASO_G0271270_09	up	minus	203	246	1	202	245	123797
H3K27ac	ENSG00000271270	ASO_G0271270_09	down	plus	540	103	5	535	241	123464
H3K27ac	ENSG00000271270	ASO_G0271270_09	down	minus	540	246	5	535	241	123464
H3K27ac	ENSG00000271270	ASO_G0271270_09	up	plus	203	103	1	202	245	123797
H3K27ac	ENSG00000271270	ASO_G0271270_AD_10	up	minus	2	246	0	2	246	123997
H3K27ac	ENSG00000271270	ASO_G0271270_AD_10	down	minus	9	246	0	9	246	123990
H3K27ac	ENSG00000271270	ASO_G0271270_AD_10	up	plus	2	103	0	2	246	123997
H3K27ac	ENSG00000271270	ASO_G0271270_AD_10	down	plus	9	103	0	9	246	123990
