hm	lnc	aso	expr	corr	number_of_DEG	number_genes_from_himorna	TP	TN	FP	FN
H3K27me3	ENSG00000269834	ASO_G0269834_AD_06	up	plus	23	9	0	23	17	124205
H3K27me3	ENSG00000270069	ASO_G0270069_05	down	plus	1	808	0	1	1631	122613
H3K27me3	ENSG00000270069	ASO_G0270069_05	down	minus	1	1631	0	1	1631	122613
H3K27me3	ENSG00000270141	ASO_G0270141_05	up	minus	78	1	0	78	1	124166
H3K27me3	ENSG00000270141	ASO_G0270141_05	down	minus	45	1	0	45	1	124199
H3K27me3	ENSG00000270141	ASO_G0270141_AD_10	down	minus	1	1	0	1	1	124243
H3K27me3	ENSG00000271122	ASO_G0271122_05	down	plus	6	1	0	6	1	124238
H3K27me3	ENSG00000271122	ASO_G0271122_05	down	minus	6	2	0	6	1	124238
H3K27me3	ENSG00000271122	ASO_G0271122_06	up	plus	1	1	0	1	1	124243
H3K27me3	ENSG00000271122	ASO_G0271122_06	down	plus	13	1	0	13	1	124231
H3K27me3	ENSG00000271122	ASO_G0271122_06	up	minus	1	2	0	1	1	124243
H3K27me3	ENSG00000271122	ASO_G0271122_06	down	minus	13	2	0	13	1	124231
H3K27me3	ENSG00000273015	ASO_G0273015_05	up	plus	44	741	0	44	397	123804
H3K27me3	ENSG00000273015	ASO_G0273015_05	down	minus	32	397	0	32	397	123816
H3K27me3	ENSG00000273015	ASO_G0273015_05	down	plus	32	741	0	32	397	123816
H3K27me3	ENSG00000273015	ASO_G0273015_05	up	minus	44	397	0	44	397	123804
H3K27me3	ENSG00000273015	ASO_G0273015_AD_07	down	plus	5	741	1	4	396	123844
H3K27me3	ENSG00000273015	ASO_G0273015_AD_07	down	minus	5	397	1	4	396	123844
